Time,Interval
5207.5,-10.0
5210.5,-5.0
5263.0,-15.0
5263.5,-10.0
5314.5,5.0
5434.5,-5.0
5437.5,-10.0
5440.5,-5.0
5497.0,-5.0
5498.0,0.0
5506.5,-5.0
5515.0,0.0
5521.5,5.0
5530.0,0.0
5538.5,5.0
5538.5,-5.0
5547.0,0.0
5559.5,-5.0
5555.5,5.0
5568.0,0.0
5579.5,5.0
5580.5,-5.0
5592.0,0.0
5603.5,5.0
5700.5,-5.0
5712.5,0.0
5720.5,-5.0
5723.5,-10.0
5724.5,-15.0
5724.5,5.0
5732.5,0.0
5735.5,-5.0
5736.5,-10.0
5738.0,-15.0
5747.5,-20.0
5740.5,-5.0
5743.5,-10.0
5744.5,-15.0
5746.0,-20.0
5755.5,-25.0
5762.0,-20.0
5746.5,-5.0
5747.5,-10.0
5749.0,-15.0
5758.5,-20.0
5765.0,-15.0
5748.0,-5.0
5749.5,-10.0
5759.0,-15.0
5765.5,-10.0
5751.0,-5.0
5760.5,-10.0
5767.0,-5.0
5776.0,-10.0
5770.5,-5.0
5777.0,0.0
5786.0,-5.0
5791.5,0.0
5783.5,5.0
5792.5,0.0
5798.0,5.0
5801.5,-5.0
5807.0,0.0
5812.5,5.0
5871.0,-5.0
5871.5,0.0
5873.0,5.0
5873.5,0.0
5874.0,5.0
5875.5,0.0
5882.0,-5.0
5894.0,0.0
5899.5,5.0
5901.0,10.0
5901.5,5.0
5902.0,10.0
5903.5,5.0
5910.0,0.0
5922.0,5.0
5902.5,5.0
5903.0,0.0
5903.5,5.0
5905.0,0.0
5911.5,-5.0
5923.5,0.0
5903.5,-5.0
5904.0,0.0
5905.5,-5.0
5912.0,-10.0
5924.0,-5.0
5904.5,5.0
5906.0,0.0
5912.5,-5.0
5924.5,0.0
5907.5,-5.0
5914.0,-10.0
5926.0,-5.0
5920.5,-5.0
5932.5,0.0
5944.5,5.0
5958.0,0.0
5971.5,-5.0
5985.0,0.0
5995.5,-5.0
5998.5,5.0
6009.0,0.0
6019.5,-5.0
6114.5,-25.0
6117.0,-20.0
6118.5,-15.0
6131.5,-10.0
6133.5,-5.0
6136.5,0.0
6206.5,5.0
6208.0,10.0
6221.0,15.0
6223.0,20.0
6226.0,25.0
6209.5,5.0
6222.5,10.0
6224.5,15.0
6227.5,20.0
6234.5,25.0
6235.5,5.0
6237.5,10.0
6240.5,15.0
6247.5,20.0
6239.5,5.0
6242.5,10.0
6249.5,15.0
6245.5,5.0
6252.5,10.0
6259.5,5.0
6424.0,10.0
6424.5,5.0
6428.0,0.0
6432.5,-5.0
6445.0,0.0
6510.5,-5.0
6514.0,-10.0
6518.5,-15.0
6531.0,-10.0
6517.5,-5.0
6522.0,-10.0
6534.5,-5.0
6526.5,-5.0
6539.0,0.0
6548.0,-5.0
6551.5,5.0
6560.5,0.0
6573.0,5.0
6569.5,-5.0
6582.0,0.0
6594.5,5.0
6609.5,0.0
6613.5,-5.0
6615.0,-10.0
6616.5,-15.0
6624.5,-5.0
6628.5,-10.0
6630.0,-15.0
6631.5,-20.0
6649.5,-25.0
6632.5,-5.0
6634.0,-10.0
6635.5,-15.0
6653.5,-20.0
6655.5,-15.0
6635.5,-5.0
6637.0,-10.0
6655.0,-15.0
6657.0,-10.0
6638.5,-5.0
6656.5,-10.0
6658.5,-5.0
6674.5,-5.0
6676.5,0.0
6678.5,5.0
6737.5,-5.0
6738.0,0.0
6757.5,15.0
6759.5,20.0
6738.5,5.0
6758.0,20.0
6760.0,25.0
6758.5,15.0
6760.5,20.0
6765.0,15.0
6767.0,20.0
6773.5,25.0
6775.5,30.0
6778.0,35.0
6781.0,40.0
6781.5,5.0
6786.0,0.0
6788.0,5.0
6794.5,10.0
6796.5,15.0
6799.0,20.0
6802.0,25.0
6790.5,-5.0
6792.5,0.0
6799.0,5.0
6801.0,10.0
6803.5,15.0
6806.5,20.0
6815.0,15.0
6794.5,5.0
6801.0,10.0
6803.0,15.0
6805.5,20.0
6808.5,25.0
6817.0,20.0
6807.5,5.0
6809.5,10.0
6812.0,15.0
6815.0,20.0
6823.5,15.0
6831.0,10.0
6811.5,5.0
6814.0,10.0
6817.0,15.0
6825.5,10.0
6833.0,5.0
6836.0,0.0
6816.5,5.0
6819.5,10.0
6828.0,5.0
6835.5,0.0
6838.5,-5.0
6841.5,-10.0
6822.5,5.0
6831.0,0.0
6838.5,-5.0
6841.5,-10.0
6844.5,-15.0
6839.5,-5.0
6847.0,-10.0
6850.0,-15.0
6853.0,-20.0
6863.5,-25.0
6854.5,-5.0
6857.5,-10.0
6860.5,-15.0
6871.0,-20.0
6878.5,-15.0
6859.5,-5.0
6862.5,-10.0
6873.0,-15.0
6880.5,-10.0
6866.5,-5.0
6877.0,-10.0
6884.5,-5.0
6887.5,-5.0
6895.0,0.0
6910.0,-5.0
6902.5,5.0
6917.5,0.0
6926.0,5.0
6932.5,-5.0
6941.0,0.0
6947.0,-5.0
6949.5,5.0
6955.5,0.0
6961.5,-5.0
7051.0,-30.0
7193.0,10.0
7193.5,15.0
7194.0,10.0
7194.5,15.0
7197.0,10.0
7202.5,5.0
7209.5,10.0
7212.0,15.0
7218.0,20.0
7230.5,5.0
7231.0,0.0
7231.5,5.0
7234.0,0.0
7239.5,-5.0
7246.5,0.0
7249.0,5.0
7255.0,10.0
7255.5,5.0
7231.5,-5.0
7232.0,0.0
7234.5,-5.0
7240.0,-10.0
7247.0,-5.0
7249.5,0.0
7255.5,5.0
7256.0,0.0
7232.5,5.0
7235.0,0.0
7240.5,-5.0
7247.5,0.0
7250.0,5.0
7256.0,10.0
7256.5,5.0
7237.5,-5.0
7243.0,-10.0
7250.0,-5.0
7252.5,0.0
7258.5,5.0
7259.0,0.0
7248.5,-5.0
7255.5,0.0
7258.0,5.0
7264.0,10.0
7264.5,5.0
7262.5,5.0
7265.0,10.0
7271.0,15.0
7271.5,10.0
7267.5,5.0
7273.5,10.0
7274.0,5.0
7279.5,5.0
7280.0,0.0
7280.5,-5.0
7358.5,20.0
7360.5,25.0
7361.5,30.0
7362.0,35.0
7362.5,40.0
7363.5,45.0
7380.0,50.0
7383.5,55.0
7437.5,5.0
7438.5,10.0
7439.0,15.0
7439.5,20.0
7440.5,25.0
7457.0,30.0
7460.5,35.0
7462.5,40.0
7439.5,5.0
7440.0,10.0
7440.5,15.0
7441.5,20.0
7458.0,25.0
7461.5,30.0
7463.5,35.0
7440.5,5.0
7441.0,10.0
7442.0,15.0
7458.5,20.0
7462.0,25.0
7464.0,30.0
7441.5,5.0
7442.5,10.0
7459.0,15.0
7462.5,20.0
7464.5,25.0
7443.5,5.0
7460.0,10.0
7463.5,15.0
7465.5,20.0
7468.5,25.0
7476.5,5.0
7480.0,10.0
7482.0,15.0
7485.0,20.0
7488.0,25.0
7483.5,5.0
7485.5,10.0
7488.5,15.0
7491.5,20.0
7487.5,5.0
7490.5,10.0
7493.5,15.0
7512.5,10.0
7493.5,5.0
7496.5,10.0
7515.5,5.0
7499.5,5.0
7518.5,0.0
7537.5,-5.0
7544.0,0.0
7554.0,-5.0
7557.5,-10.0
7559.5,-15.0
7550.5,5.0
7560.5,0.0
7564.0,-5.0
7566.0,-10.0
7571.0,-15.0
7570.5,-5.0
7574.0,-10.0
7576.0,-15.0
7581.0,-20.0
7577.5,-5.0
7579.5,-10.0
7584.5,-15.0
7581.5,-5.0
7586.5,-10.0
7591.5,-5.0
7732.5,-5.0
7736.5,-10.0
7740.5,-5.0
7983.5,-5.0
7998.0,0.0
8001.5,-5.0
8005.0,-10.0
8012.5,5.0
8016.0,0.0
8019.5,-5.0
8023.5,-10.0
8024.0,-15.0
8019.5,-5.0
8023.0,-10.0
8027.0,-15.0
8027.5,-20.0
8026.5,-5.0
8030.5,-10.0
8031.0,-15.0
8051.5,-20.0
8031.5,-5.0
8032.0,-10.0
8052.5,-15.0
8035.5,-5.0
8056.0,-10.0
8066.5,-5.0
8171.5,10.0
8175.5,5.0
8183.0,0.0
8191.5,5.0
8269.5,-5.0
8277.0,-10.0
8285.5,-5.0
8292.5,0.0
8293.5,-5.0
8284.5,-5.0
8293.0,0.0
8300.0,5.0
8301.0,0.0
8301.5,5.0
8308.5,10.0
8309.5,5.0
8315.5,5.0
8316.5,0.0
8317.5,-5.0
8368.0,-20.0
8374.5,-25.0
8384.0,-20.0
8387.0,-15.0
8391.0,-20.0
8422.5,-5.0
8432.0,0.0
8435.0,5.0
8439.0,0.0
8442.0,-5.0
8441.5,5.0
8444.5,10.0
8448.5,5.0
8451.5,0.0
8461.5,5.0
8447.5,5.0
8451.5,0.0
8454.5,-5.0
8464.5,0.0
8455.5,-5.0
8458.5,-10.0
8468.5,-5.0
8461.0,-5.0
8471.0,0.0
8472.5,5.0
8555.0,15.0
8555.5,20.0
8558.0,30.0
8558.5,35.0
8573.5,40.0
8576.0,35.0
8615.5,5.0
8618.0,15.0
8618.5,20.0
8633.5,25.0
8636.0,20.0
8620.5,10.0
8621.0,15.0
8636.0,20.0
8638.5,15.0
8621.5,5.0
8636.5,10.0
8639.0,5.0
8651.5,5.0
8654.0,0.0
8656.5,-5.0
8680.0,-20.0
8684.5,-15.0
8694.5,-20.0
8723.5,-5.0
8742.0,20.0
8742.5,25.0
8763.0,20.0
8801.5,-5.0
8825.5,-15.0
8828.0,-10.0
8830.0,-15.0
8849.5,-20.0
8852.5,-25.0
8853.5,-5.0
8873.0,-10.0
8876.0,-15.0
8892.5,-5.0
8895.5,-10.0
8901.0,-5.0
8904.5,0.0
8907.5,15.0
8908.0,20.0
8898.5,-5.0
8904.0,0.0
8907.5,5.0
8910.5,20.0
8911.0,25.0
8909.5,5.0
8913.0,10.0
8916.0,25.0
8916.5,30.0
8916.5,5.0
8919.5,20.0
8920.0,25.0
8920.0,15.0
8920.5,20.0
8943.5,15.0
8923.5,5.0
8946.5,0.0
8969.5,-5.0
8973.5,-10.0
8974.0,-15.0
8978.5,-20.0
8977.5,-5.0
8978.0,-10.0
8982.5,-15.0
8978.5,-5.0
8983.0,-10.0
8987.5,-5.0
9055.5,15.0
9056.5,20.0
9062.5,15.0
9076.0,20.0
9076.5,15.0
9064.5,5.0
9070.5,0.0
9084.0,5.0
9084.5,0.0
9089.0,-5.0
9076.5,-5.0
9090.0,0.0
9090.5,-5.0
9095.0,-10.0
9097.5,-15.0
9100.0,-20.0
9103.5,5.0
9104.0,0.0
9108.5,-5.0
9111.0,-10.0
9113.5,-15.0
9104.5,-5.0
9109.0,-10.0
9111.5,-15.0
9114.0,-20.0
9113.5,-5.0
9116.0,-10.0
9118.5,-15.0
9118.5,-5.0
9121.0,-10.0
9123.5,-5.0
9147.5,-10.0
9148.5,-5.0
9163.0,-5.0
9164.0,0.0
9164.5,-5.0
9165.0,0.0
9180.5,20.0
9173.5,5.0
9174.0,0.0
9174.5,5.0
9190.0,25.0
9174.5,-5.0
9175.0,0.0
9190.5,20.0
9175.5,5.0
9191.0,25.0
9192.5,20.0
9264.5,-5.0
9268.5,-10.0
9271.0,-15.0
9273.0,-20.0
9286.5,-25.0
9271.0,-5.0
9273.5,-10.0
9275.5,-15.0
9289.0,-20.0
9292.5,-15.0
9275.5,-5.0
9277.5,-10.0
9291.0,-15.0
9294.5,-10.0
9281.5,-5.0
9295.0,-10.0
9298.5,-5.0
9305.5,-10.0
9308.5,-5.0
9312.0,0.0
9319.0,-5.0
9315.5,5.0
9322.5,0.0
9329.5,-5.0
9385.0,10.0
9388.5,15.0
9389.5,10.0
9397.0,5.0
9407.0,0.0
9436.5,5.0
9437.5,0.0
9445.0,-5.0
9455.0,-10.0
9438.5,-5.0
9446.0,-10.0
9456.0,-15.0
9463.0,-10.0
9453.5,-5.0
9463.5,-10.0
9470.5,-5.0
9473.5,-5.0
9480.5,0.0
9487.5,5.0
